Serving HTTP on 0.0.0.0 port 9011 (http://0.0.0.0:9011/) ...
10.200.14.175 - - [12/Nov/2024 19:06:20] "GET /trace.axd HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:20] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:20] "GET /global.asa HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:20] "GET / HTTP/1.0" 200 -
10.200.14.175 - - [12/Nov/2024 19:06:21] "GET / HTTP/1.1" 200 -
----------------------------------------
Exception occurred during processing of request from ('10.200.14.175', 33262)
Traceback (most recent call last):
  File "/home/Glitterccc/miniconda3/envs/chatdku/lib/python3.10/socketserver.py", line 683, in process_request_thread
    self.finish_request(request, client_address)
  File "/home/Glitterccc/miniconda3/envs/chatdku/lib/python3.10/http/server.py", line 1304, in finish_request
    self.RequestHandlerClass(request, client_address, self,
  File "/home/Glitterccc/miniconda3/envs/chatdku/lib/python3.10/http/server.py", line 668, in __init__
    super().__init__(*args, **kwargs)
  File "/home/Glitterccc/miniconda3/envs/chatdku/lib/python3.10/socketserver.py", line 747, in __init__
    self.handle()
  File "/home/Glitterccc/miniconda3/envs/chatdku/lib/python3.10/http/server.py", line 433, in handle
    self.handle_one_request()
  File "/home/Glitterccc/miniconda3/envs/chatdku/lib/python3.10/http/server.py", line 421, in handle_one_request
    method()
  File "/home/Glitterccc/miniconda3/envs/chatdku/lib/python3.10/http/server.py", line 672, in do_GET
    f = self.send_head()
  File "/home/Glitterccc/miniconda3/envs/chatdku/lib/python3.10/http/server.py", line 727, in send_head
    f = open(path, 'rb')
ValueError: embedded null byte
----------------------------------------
10.200.14.175 - - [12/Nov/2024 19:06:21] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 19:06:21] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:21] "GET /user_settings.cfg HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:29] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 19:06:29] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:29] "GET %24%7B%7B57550614+16044095%7D%7D// HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:32] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 19:06:32] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 19:06:32] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:32] "GET /_mt/mt.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:32] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:32] "GET /admin.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:32] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:32] "GET /administrator.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:32] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:32] "GET /buglist.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:32] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:32] "GET /cgi/mid.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:32] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:32] "GET /cgi-bin/admin HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:32] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:32] "GET /cgi-bin/admin.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:32] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:32] "GET /cgi-bin/admin.pl HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:32] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:32] "GET /cgi-bin/administrator HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /cgi-bin/administrator.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /cgi-bin/agorn.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /cgi-bin/bugreport.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /cgi-bin/cart.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /cgi-bin/clwarn.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /cgi-bin/count.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /cgi-bin/Count.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /cgi-bin/faqmanager.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /cgi-bin/FormHandler.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /cgi-bin/FormMail.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /cgi-bin/guestbook.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /cgi-bin/help.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /_mt/mt.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /cgi-bin/hi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /admin.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /cgi-bin/index.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /administrator.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /cgi-bin/index.pl HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /buglist.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /cgi-bin/index.sh HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /cgi/mid.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:33] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:33] "GET /cgi-bin/login.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/admin HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/mailit.pl HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/admin.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/mt/mt-check.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/admin.pl HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/mt/mt-load.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/administrator HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/mt-static/mt-check.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/administrator.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/mt-static/mt-load.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/agorn.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/ncbook/book.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/bugreport.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/printenv HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/cart.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/printenv.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/clwarn.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/quickstore.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/count.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/search HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/Count.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/search.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/faqmanager.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/search/search.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/FormHandler.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/status HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/FormMail.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/status.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/guestbook.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/test.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/help.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:34] "GET /cgi-bin/test.sh HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/hi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/test-cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/upload.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/index.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/urlcount.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/index.pl HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/viewcvs.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/index.sh HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/wa HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/login HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/wa.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/login.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/wa.exe HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/mailit.pl HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/whois.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/mt/mt-check.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin-sdb/printenv HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/mt/mt-load.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-mod/index.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/mt-static/mt-check.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-sys/defaultwebpage.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/mt-static/mt-load.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-sys/entropysearch.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/ncbook/book.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /index.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/printenv HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /index.pl HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/printenv.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /index.sh HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/quickstore.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /nph-mr.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:35] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:35] "GET /cgi-bin/search HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /query.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /cgi-bin/search.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /session_login.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /cgi-bin/search/search.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /show_bug.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /cgi-bin/status HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /test HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /cgi-bin/status.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /test.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /cgi-bin/test.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /ucsm/isSamInstalled.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /cgi-bin/test.sh HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /whois.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /cgi-bin/test-cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /wp-login.php HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /cgi-bin/upload.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /wwwadmin.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /cgi-bin/urlcount.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /wwwboard.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /cgi-bin/viewcvs.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /xampp/cgi.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /cgi-bin/wa HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /cgi-bin/wa.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 19:06:36] "GET /cgi-bin/wa.exe HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 19:06:36] code 404, message File not found
